#    L    TT             EE             TE             PP             TP          
  1630   0.345607E+03   0.207885E+02  -0.174591E+02   0.868503E+05   0.698208E+01
  1631   0.345132E+03   0.207421E+02  -0.178889E+02   0.867419E+05   0.687869E+01
  1632   0.344690E+03   0.206931E+02  -0.183151E+02   0.866338E+05   0.677629E+01
  1633   0.344281E+03   0.206417E+02  -0.187377E+02   0.865258E+05   0.667487E+01
  1634   0.343904E+03   0.205879E+02  -0.191563E+02   0.864181E+05   0.657444E+01
  1635   0.343559E+03   0.205316E+02  -0.195710E+02   0.863105E+05   0.647501E+01
  1636   0.343245E+03   0.204730E+02  -0.199815E+02   0.862031E+05   0.637658E+01
  1637   0.342963E+03   0.204120E+02  -0.203877E+02   0.860959E+05   0.627915E+01
  1638   0.342712E+03   0.203487E+02  -0.207894E+02   0.859889E+05   0.618273E+01
  1639   0.342490E+03   0.202831E+02  -0.211866E+02   0.858821E+05   0.608732E+01
  1640   0.342299E+03   0.202152E+02  -0.215790E+02   0.857754E+05   0.599293E+01
  1641   0.342136E+03   0.201452E+02  -0.219666E+02   0.856690E+05   0.589956E+01
  1642   0.342002E+03   0.200729E+02  -0.223491E+02   0.855627E+05   0.580722E+01
  1643   0.341897E+03   0.199984E+02  -0.227265E+02   0.854566E+05   0.571591E+01
  1644   0.341820E+03   0.199219E+02  -0.230987E+02   0.853507E+05   0.562564E+01
  1645   0.341771E+03   0.198432E+02  -0.234654E+02   0.852450E+05   0.553640E+01
  1646   0.341748E+03   0.197624E+02  -0.238266E+02   0.851395E+05   0.544821E+01
  1647   0.341752E+03   0.196796E+02  -0.241823E+02   0.850341E+05   0.536107E+01
  1648   0.341781E+03   0.195947E+02  -0.245321E+02   0.849290E+05   0.527499E+01
  1649   0.341836E+03   0.195078E+02  -0.248761E+02   0.848240E+05   0.518996E+01
  1650   0.341916E+03   0.194189E+02  -0.252141E+02   0.847192E+05   0.510599E+01
  1651   0.342020E+03   0.193281E+02  -0.255461E+02   0.846146E+05   0.502310E+01
  1652   0.342148E+03   0.192354E+02  -0.258719E+02   0.845102E+05   0.494126E+01
  1653   0.342299E+03   0.191408E+02  -0.261914E+02   0.844059E+05   0.486050E+01
  1654   0.342473E+03   0.190443E+02  -0.265044E+02   0.843018E+05   0.478080E+01
  1655   0.342669E+03   0.189461E+02  -0.268110E+02   0.841980E+05   0.470217E+01
  1656   0.342886E+03   0.188461E+02  -0.271110E+02   0.840942E+05   0.462461E+01
  1657   0.343124E+03   0.187444E+02  -0.274043E+02   0.839907E+05   0.454811E+01
  1658   0.343383E+03   0.186410E+02  -0.276908E+02   0.838874E+05   0.447267E+01
  1659   0.343662E+03   0.185359E+02  -0.279704E+02   0.837842E+05   0.439831E+01
  1660   0.343960E+03   0.184293E+02  -0.282431E+02   0.836812E+05   0.432500E+01
  1661   0.344276E+03   0.183211E+02  -0.285087E+02   0.835784E+05   0.425276E+01
  1662   0.344610E+03   0.182114E+02  -0.287672E+02   0.834758E+05   0.418159E+01
  1663   0.344963E+03   0.181002E+02  -0.290185E+02   0.833733E+05   0.411148E+01
  1664   0.345332E+03   0.179876E+02  -0.292626E+02   0.832710E+05   0.404244E+01
  1665   0.345717E+03   0.178736E+02  -0.294992E+02   0.831689E+05   0.397445E+01
  1666   0.346117E+03   0.177582E+02  -0.297285E+02   0.830670E+05   0.390754E+01
  1667   0.346533E+03   0.176416E+02  -0.299503E+02   0.829653E+05   0.384168E+01
  1668   0.346964E+03   0.175236E+02  -0.301646E+02   0.828637E+05   0.377689E+01
  1669   0.347408E+03   0.174043E+02  -0.303712E+02   0.827623E+05   0.371316E+01
  1670   0.347865E+03   0.172839E+02  -0.305701E+02   0.826611E+05   0.365050E+01
  1671   0.348335E+03   0.171623E+02  -0.307613E+02   0.825601E+05   0.358889E+01
  1672   0.348816E+03   0.170396E+02  -0.309447E+02   0.824592E+05   0.352835E+01
  1673   0.349309E+03   0.169158E+02  -0.311205E+02   0.823585E+05   0.346887E+01
  1674   0.349813E+03   0.167910E+02  -0.312883E+02   0.822580E+05   0.341045E+01
  1675   0.350327E+03   0.166653E+02  -0.314484E+02   0.821576E+05   0.335310E+01
  1676   0.350851E+03   0.165387E+02  -0.316006E+02   0.820575E+05   0.329680E+01
  1677   0.351384E+03   0.164113E+02  -0.317449E+02   0.819575E+05   0.324157E+01
  1678   0.351926E+03   0.162831E+02  -0.318814E+02   0.818576E+05   0.318739E+01
  1679   0.352475E+03   0.161541E+02  -0.320099E+02   0.817580E+05   0.313428E+01
  1680   0.353031E+03   0.160245E+02  -0.321304E+02   0.816585E+05   0.308222E+01
  1681   0.353595E+03   0.158941E+02  -0.322431E+02   0.815592E+05   0.303123E+01
  1682   0.354164E+03   0.157631E+02  -0.323477E+02   0.814601E+05   0.298129E+01
  1683   0.354739E+03   0.156316E+02  -0.324443E+02   0.813611E+05   0.293242E+01
  1684   0.355319E+03   0.154994E+02  -0.325330E+02   0.812623E+05   0.288460E+01
  1685   0.355902E+03   0.153668E+02  -0.326136E+02   0.811637E+05   0.283784E+01
  1686   0.356490E+03   0.152338E+02  -0.326861E+02   0.810652E+05   0.279214E+01
  1687   0.357080E+03   0.151002E+02  -0.327508E+02   0.809669E+05   0.274750E+01
  1688   0.357673E+03   0.149664E+02  -0.328075E+02   0.808688E+05   0.270392E+01
  1689   0.358269E+03   0.148321E+02  -0.328562E+02   0.807709E+05   0.266139E+01
  1690   0.358865E+03   0.146977E+02  -0.328970E+02   0.806731E+05   0.261992E+01
  1691   0.359462E+03   0.145631E+02  -0.329298E+02   0.805755E+05   0.257951E+01
  1692   0.360060E+03   0.144282E+02  -0.329547E+02   0.804780E+05   0.254016E+01
  1693   0.360657E+03   0.142932E+02  -0.329719E+02   0.803808E+05   0.250186E+01
  1694   0.361253E+03   0.141581E+02  -0.329810E+02   0.802837E+05   0.246462E+01
  1695   0.361847E+03   0.140230E+02  -0.329824E+02   0.801867E+05   0.242843E+01
  1696   0.362440E+03   0.138877E+02  -0.329759E+02   0.800899E+05   0.239331E+01
  1697   0.363031E+03   0.137526E+02  -0.329617E+02   0.799933E+05   0.235923E+01
  1698   0.363617E+03   0.136174E+02  -0.329397E+02   0.798969E+05   0.232621E+01
  1699   0.364200E+03   0.134824E+02  -0.329100E+02   0.798006E+05   0.229425E+01
  1700   0.364779E+03   0.133475E+02  -0.328727E+02   0.797045E+05   0.226334E+01
  1701   0.365353E+03   0.132128E+02  -0.328277E+02   0.796085E+05   0.223349E+01
  1702   0.365921E+03   0.130783E+02  -0.327752E+02   0.795128E+05   0.220468E+01
  1703   0.366485E+03   0.129443E+02  -0.327154E+02   0.794171E+05   0.217692E+01
  1704   0.367042E+03   0.128104E+02  -0.326481E+02   0.793217E+05   0.215019E+01
  1705   0.367593E+03   0.126771E+02  -0.325736E+02   0.792264E+05   0.212450E+01
  1706   0.368136E+03   0.125442E+02  -0.324918E+02   0.791313E+05   0.209982E+01
  1707   0.368671E+03   0.124117E+02  -0.324028E+02   0.790363E+05   0.207617E+01
  1708   0.369198E+03   0.122798E+02  -0.323068E+02   0.789415E+05   0.205353E+01
  1709   0.369718E+03   0.121484E+02  -0.322037E+02   0.788468E+05   0.203189E+01
  1710   0.370227E+03   0.120176E+02  -0.320935E+02   0.787524E+05   0.201126E+01
  1711   0.370727E+03   0.118875E+02  -0.319765E+02   0.786580E+05   0.199162E+01
  1712   0.371216E+03   0.117580E+02  -0.318527E+02   0.785639E+05   0.197296E+01
  1713   0.371695E+03   0.116293E+02  -0.317221E+02   0.784699E+05   0.195529E+01
  1714   0.372163E+03   0.115013E+02  -0.315848E+02   0.783761E+05   0.193860E+01
  1715   0.372620E+03   0.113741E+02  -0.314409E+02   0.782824E+05   0.192287E+01
  1716   0.373065E+03   0.112478E+02  -0.312906E+02   0.781889E+05   0.190811E+01
  1717   0.373497E+03   0.111224E+02  -0.311339E+02   0.780955E+05   0.189430E+01
  1718   0.373916E+03   0.109979E+02  -0.309709E+02   0.780023E+05   0.188145E+01
  1719   0.374323E+03   0.108743E+02  -0.308016E+02   0.779093E+05   0.186954E+01
  1720   0.374715E+03   0.107517E+02  -0.306263E+02   0.778164E+05   0.185858E+01
  1721   0.375095E+03   0.106302E+02  -0.304450E+02   0.777237E+05   0.184854E+01
  1722   0.375460E+03   0.105097E+02  -0.302577E+02   0.776311E+05   0.183943E+01
  1723   0.375809E+03   0.103904E+02  -0.300648E+02   0.775387E+05   0.183125E+01
  1724   0.376145E+03   0.102722E+02  -0.298661E+02   0.774464E+05   0.182398E+01
  1725   0.376465E+03   0.101551E+02  -0.296618E+02   0.773543E+05   0.181762E+01
  1726   0.376769E+03   0.100393E+02  -0.294521E+02   0.772624E+05   0.181216E+01
  1727   0.377058E+03   0.992473E+01  -0.292370E+02   0.771706E+05   0.180760E+01
  1728   0.377330E+03   0.981136E+01  -0.290166E+02   0.770790E+05   0.180393E+01
  1729   0.377585E+03   0.969938E+01  -0.287912E+02   0.769875E+05   0.180114E+01
  1730   0.377824E+03   0.958873E+01  -0.285606E+02   0.768962E+05   0.179924E+01
  1731   0.378045E+03   0.947939E+01  -0.283251E+02   0.768050E+05   0.179820E+01
  1732   0.378248E+03   0.937144E+01  -0.280848E+02   0.767140E+05   0.179804E+01
  1733   0.378434E+03   0.926496E+01  -0.278398E+02   0.766232E+05   0.179873E+01
  1734   0.378601E+03   0.915987E+01  -0.275901E+02   0.765325E+05   0.180028E+01
  1735   0.378749E+03   0.905625E+01  -0.273360E+02   0.764420E+05   0.180268E+01
  1736   0.378879E+03   0.895416E+01  -0.270776E+02   0.763516E+05   0.180592E+01
  1737   0.378990E+03   0.885361E+01  -0.268149E+02   0.762613E+05   0.180999E+01
  1738   0.379083E+03   0.875459E+01  -0.265482E+02   0.761712E+05   0.181490E+01
  1739   0.379156E+03   0.865718E+01  -0.262776E+02   0.760813E+05   0.182063E+01
  1740   0.379210E+03   0.856138E+01  -0.260033E+02   0.759915E+05   0.182718E+01
  1741   0.379246E+03   0.846719E+01  -0.257252E+02   0.759019E+05   0.183454E+01
  1742   0.379261E+03   0.837468E+01  -0.254437E+02   0.758124E+05   0.184271E+01
  1743   0.379257E+03   0.828378E+01  -0.251587E+02   0.757231E+05   0.185168E+01
  1744   0.379232E+03   0.819463E+01  -0.248705E+02   0.756339E+05   0.186144E+01
  1745   0.379188E+03   0.810716E+01  -0.245790E+02   0.755449E+05   0.187199E+01
  1746   0.379122E+03   0.802144E+01  -0.242845E+02   0.754560E+05   0.188332E+01
  1747   0.379037E+03   0.793740E+01  -0.239870E+02   0.753673E+05   0.189543E+01
  1748   0.378931E+03   0.785518E+01  -0.236868E+02   0.752787E+05   0.190830E+01
  1749   0.378803E+03   0.777471E+01  -0.233839E+02   0.751903E+05   0.192195E+01
  1750   0.378655E+03   0.769599E+01  -0.230785E+02   0.751020E+05   0.193634E+01
  1751   0.378486E+03   0.761910E+01  -0.227706E+02   0.750139E+05   0.195149E+01
  1752   0.378297E+03   0.754403E+01  -0.224605E+02   0.749259E+05   0.196739E+01
  1753   0.378087E+03   0.747079E+01  -0.221484E+02   0.748381E+05   0.198402E+01
  1754   0.377855E+03   0.739938E+01  -0.218342E+02   0.747504E+05   0.200138E+01
  1755   0.377602E+03   0.732987E+01  -0.215182E+02   0.746628E+05   0.201947E+01
  1756   0.377328E+03   0.726220E+01  -0.212005E+02   0.745754E+05   0.203827E+01
  1757   0.377032E+03   0.719644E+01  -0.208812E+02   0.744882E+05   0.205777E+01
  1758   0.376715E+03   0.713253E+01  -0.205606E+02   0.744011E+05   0.207798E+01
  1759   0.376376E+03   0.707057E+01  -0.202386E+02   0.743141E+05   0.209888E+01
  1760   0.376016E+03   0.701051E+01  -0.199155E+02   0.742273E+05   0.212047E+01
  1761   0.375635E+03   0.695237E+01  -0.195914E+02   0.741407E+05   0.214274E+01
  1762   0.375232E+03   0.689615E+01  -0.192663E+02   0.740542E+05   0.216568E+01
  1763   0.374808E+03   0.684188E+01  -0.189406E+02   0.739678E+05   0.218928E+01
  1764   0.374362E+03   0.678953E+01  -0.186143E+02   0.738816E+05   0.221354E+01
  1765   0.373895E+03   0.673915E+01  -0.182874E+02   0.737955E+05   0.223845E+01
  1766   0.373407E+03   0.669072E+01  -0.179604E+02   0.737095E+05   0.226401E+01
  1767   0.372899E+03   0.664424E+01  -0.176332E+02   0.736237E+05   0.229019E+01
  1768   0.372369E+03   0.659973E+01  -0.173059E+02   0.735381E+05   0.231701E+01
  1769   0.371819E+03   0.655718E+01  -0.169787E+02   0.734526E+05   0.234445E+01
  1770   0.371249E+03   0.651660E+01  -0.166519E+02   0.733672E+05   0.237250E+01
  1771   0.370658E+03   0.647799E+01  -0.163254E+02   0.732820E+05   0.240116E+01
  1772   0.370046E+03   0.644134E+01  -0.159994E+02   0.731969E+05   0.243041E+01
  1773   0.369415E+03   0.640664E+01  -0.156740E+02   0.731119E+05   0.246026E+01
  1774   0.368762E+03   0.637391E+01  -0.153495E+02   0.730271E+05   0.249070E+01
  1775   0.368091E+03   0.634314E+01  -0.150257E+02   0.729425E+05   0.252171E+01
  1776   0.367398E+03   0.631432E+01  -0.147031E+02   0.728580E+05   0.255329E+01
  1777   0.366687E+03   0.628745E+01  -0.143815E+02   0.727736E+05   0.258543E+01
  1778   0.365956E+03   0.626252E+01  -0.140612E+02   0.726894E+05   0.261813E+01
  1779   0.365204E+03   0.623953E+01  -0.137423E+02   0.726053E+05   0.265138E+01
  1780   0.364434E+03   0.621847E+01  -0.134249E+02   0.725213E+05   0.268517E+01
  1781   0.363645E+03   0.619934E+01  -0.131091E+02   0.724375E+05   0.271949E+01
  1782   0.362837E+03   0.618212E+01  -0.127952E+02   0.723538E+05   0.275434E+01
  1783   0.362009E+03   0.616681E+01  -0.124830E+02   0.722703E+05   0.278970E+01
  1784   0.361164E+03   0.615340E+01  -0.121728E+02   0.721869E+05   0.282558E+01
  1785   0.360300E+03   0.614187E+01  -0.118648E+02   0.721036E+05   0.286197E+01
  1786   0.359418E+03   0.613222E+01  -0.115589E+02   0.720205E+05   0.289885E+01
  1787   0.358519E+03   0.612443E+01  -0.112554E+02   0.719375E+05   0.293622E+01
  1788   0.357602E+03   0.611850E+01  -0.109542E+02   0.718546E+05   0.297408E+01
  1789   0.356668E+03   0.611440E+01  -0.106557E+02   0.717719E+05   0.301241E+01
  1790   0.355717E+03   0.611213E+01  -0.103597E+02   0.716893E+05   0.305121E+01
  1791   0.354748E+03   0.611167E+01  -0.100665E+02   0.716069E+05   0.309047E+01
  1792   0.353763E+03   0.611300E+01  -0.977619E+01   0.715246E+05   0.313018E+01
  1793   0.352762E+03   0.611610E+01  -0.948882E+01   0.714424E+05   0.317034E+01
  1794   0.351743E+03   0.612096E+01  -0.920450E+01   0.713604E+05   0.321094E+01
  1795   0.350710E+03   0.612757E+01  -0.892329E+01   0.712785E+05   0.325197E+01
  1796   0.349660E+03   0.613590E+01  -0.864527E+01   0.711967E+05   0.329343E+01
  1797   0.348595E+03   0.614594E+01  -0.837066E+01   0.711151E+05   0.333530E+01
  1798   0.347514E+03   0.615766E+01  -0.809952E+01   0.710336E+05   0.337759E+01
  1799   0.346419E+03   0.617105E+01  -0.783177E+01   0.709522E+05   0.342028E+01
  1800   0.345309E+03   0.618609E+01  -0.756770E+01   0.708710E+05   0.346336E+01
  1801   0.344185E+03   0.620275E+01  -0.730730E+01   0.707899E+05   0.350683E+01
  1802   0.343048E+03   0.622102E+01  -0.705069E+01   0.707089E+05   0.355068E+01
  1803   0.341898E+03   0.624087E+01  -0.679796E+01   0.706281E+05   0.359490E+01
  1804   0.340734E+03   0.626229E+01  -0.654920E+01   0.705474E+05   0.363949E+01
  1805   0.339558E+03   0.628524E+01  -0.630449E+01   0.704668E+05   0.368443E+01
  1806   0.338370E+03   0.630971E+01  -0.606390E+01   0.703864E+05   0.372971E+01
  1807   0.337170E+03   0.633566E+01  -0.582751E+01   0.703061E+05   0.377534E+01
  1808   0.335958E+03   0.636309E+01  -0.559540E+01   0.702259E+05   0.382129E+01
  1809   0.334734E+03   0.639195E+01  -0.536765E+01   0.701459E+05   0.386755E+01
  1810   0.333500E+03   0.642223E+01  -0.514435E+01   0.700660E+05   0.391413E+01
  1811   0.332255E+03   0.645391E+01  -0.492554E+01   0.699862E+05   0.396102E+01
  1812   0.331000E+03   0.648694E+01  -0.471130E+01   0.699066E+05   0.400819E+01
  1813   0.329734E+03   0.652131E+01  -0.450169E+01   0.698271E+05   0.405565E+01
  1814   0.328459E+03   0.655700E+01  -0.429678E+01   0.697477E+05   0.410339E+01
  1815   0.327175E+03   0.659397E+01  -0.409662E+01   0.696684E+05   0.415140E+01
  1816   0.325883E+03   0.663219E+01  -0.390127E+01   0.695893E+05   0.419966E+01
  1817   0.324582E+03   0.667165E+01  -0.371081E+01   0.695103E+05   0.424818E+01
  1818   0.323273E+03   0.671231E+01  -0.352527E+01   0.694314E+05   0.429694E+01
  1819   0.321957E+03   0.675414E+01  -0.334471E+01   0.693527E+05   0.434593E+01
  1820   0.320634E+03   0.679711E+01  -0.316917E+01   0.692741E+05   0.439514E+01
  1821   0.319303E+03   0.684116E+01  -0.299871E+01   0.691956E+05   0.444457E+01
  1822   0.317967E+03   0.688636E+01  -0.283337E+01   0.691172E+05   0.449421E+01
  1823   0.316624E+03   0.693260E+01  -0.267320E+01   0.690390E+05   0.454405E+01
  1824   0.315275E+03   0.697981E+01  -0.251826E+01   0.689609E+05   0.459408E+01
  1825   0.313921E+03   0.702801E+01  -0.236855E+01   0.688829E+05   0.464429E+01
  1826   0.312562E+03   0.707726E+01  -0.222412E+01   0.688050E+05   0.469467E+01
  1827   0.311199E+03   0.712736E+01  -0.208498E+01   0.687273E+05   0.474522E+01
  1828   0.309831E+03   0.717836E+01  -0.195116E+01   0.686497E+05   0.479592E+01
  1829   0.308460E+03   0.723028E+01  -0.182270E+01   0.685722E+05   0.484677E+01
  1830   0.307085E+03   0.728305E+01  -0.169963E+01   0.684949E+05   0.489776E+01
  1831   0.305709E+03   0.733659E+01  -0.158195E+01   0.684177E+05   0.494888E+01
  1832   0.304330E+03   0.739092E+01  -0.146968E+01   0.683406E+05   0.500012E+01
  1833   0.302949E+03   0.744594E+01  -0.136285E+01   0.682636E+05   0.505147E+01
  1834   0.301566E+03   0.750175E+01  -0.126147E+01   0.681867E+05   0.510293E+01
  1835   0.300182E+03   0.755820E+01  -0.116554E+01   0.681100E+05   0.515448E+01
  1836   0.298797E+03   0.761530E+01  -0.107508E+01   0.680334E+05   0.520612E+01
  1837   0.297411E+03   0.767303E+01  -0.990109E+00   0.679569E+05   0.525783E+01
  1838   0.296026E+03   0.773134E+01  -0.910630E+00   0.678806E+05   0.530962E+01
  1839   0.294640E+03   0.779022E+01  -0.836648E+00   0.678043E+05   0.536147E+01
  1840   0.293255E+03   0.784961E+01  -0.768154E+00   0.677282E+05   0.541337E+01
  1841   0.291871E+03   0.790951E+01  -0.705146E+00   0.676522E+05   0.546531E+01
  1842   0.290487E+03   0.796977E+01  -0.647614E+00   0.675764E+05   0.551729E+01
  1843   0.289106E+03   0.803054E+01  -0.595556E+00   0.675006E+05   0.556929E+01
  1844   0.287727E+03   0.809168E+01  -0.548970E+00   0.674250E+05   0.562132E+01
  1845   0.286350E+03   0.815312E+01  -0.507839E+00   0.673495E+05   0.567335E+01
  1846   0.284976E+03   0.821493E+01  -0.472161E+00   0.672741E+05   0.572538E+01
  1847   0.283605E+03   0.827704E+01  -0.441918E+00   0.671989E+05   0.577741E+01
  1848   0.282237E+03   0.833939E+01  -0.417087E+00   0.671237E+05   0.582941E+01
  1849   0.280873E+03   0.840197E+01  -0.397658E+00   0.670487E+05   0.588140E+01
  1850   0.279513E+03   0.846471E+01  -0.383606E+00   0.669738E+05   0.593335E+01
  1851   0.278157E+03   0.852762E+01  -0.374929E+00   0.668990E+05   0.598525E+01
  1852   0.276806E+03   0.859062E+01  -0.371601E+00   0.668244E+05   0.603711E+01
  1853   0.275460E+03   0.865379E+01  -0.373593E+00   0.667498E+05   0.608892E+01
  1854   0.274119E+03   0.871691E+01  -0.380870E+00   0.666754E+05   0.614066E+01
  1855   0.272784E+03   0.878012E+01  -0.393383E+00   0.666011E+05   0.619234E+01
  1856   0.271456E+03   0.884328E+01  -0.411112E+00   0.665269E+05   0.624394E+01
  1857   0.270133E+03   0.890646E+01  -0.434015E+00   0.664528E+05   0.629547E+01
  1858   0.268818E+03   0.896952E+01  -0.462049E+00   0.663789E+05   0.634692E+01
  1859   0.267510E+03   0.903245E+01  -0.495179E+00   0.663050E+05   0.639827E+01
  1860   0.266210E+03   0.909526E+01  -0.533364E+00   0.662313E+05   0.644953E+01
  1861   0.264917E+03   0.915795E+01  -0.576553E+00   0.661577E+05   0.650069E+01
  1862   0.263633E+03   0.922037E+01  -0.624697E+00   0.660842E+05   0.655174E+01
  1863   0.262357E+03   0.928259E+01  -0.677761E+00   0.660109E+05   0.660268E+01
  1864   0.261091E+03   0.934461E+01  -0.735695E+00   0.659376E+05   0.665350E+01
  1865   0.259833E+03   0.940622E+01  -0.798450E+00   0.658645E+05   0.670420E+01
  1866   0.258584E+03   0.946757E+01  -0.865975E+00   0.657915E+05   0.675476E+01
