#    L    TT             EE             BB             TE             PP             TP             EP          
   905   0.176717E+04   0.235113E+02   0.000000E+00   0.609911E+02   0.578664E-08   0.604791E-05   0.381074E-06
   906   0.175516E+04   0.238164E+02   0.000000E+00   0.613086E+02   0.577515E-08   0.600012E-05   0.387291E-06
   907   0.174316E+04   0.241223E+02   0.000000E+00   0.615931E+02   0.576369E-08   0.595229E-05   0.393432E-06
   908   0.173114E+04   0.244290E+02   0.000000E+00   0.618449E+02   0.575227E-08   0.590444E-05   0.399497E-06
   909   0.171913E+04   0.247365E+02   0.000000E+00   0.620638E+02   0.574088E-08   0.585657E-05   0.405486E-06
   910   0.170712E+04   0.250446E+02   0.000000E+00   0.622499E+02   0.572951E-08   0.580868E-05   0.411400E-06
   911   0.169512E+04   0.253532E+02   0.000000E+00   0.624033E+02   0.571818E-08   0.576077E-05   0.417237E-06
   912   0.168313E+04   0.256622E+02   0.000000E+00   0.625239E+02   0.570688E-08   0.571286E-05   0.422999E-06
   913   0.167116E+04   0.259714E+02   0.000000E+00   0.626119E+02   0.569561E-08   0.566494E-05   0.428684E-06
   914   0.165921E+04   0.262808E+02   0.000000E+00   0.626671E+02   0.568437E-08   0.561703E-05   0.434293E-06
   915   0.164727E+04   0.265902E+02   0.000000E+00   0.626898E+02   0.567315E-08   0.556912E-05   0.439826E-06
   916   0.163536E+04   0.268995E+02   0.000000E+00   0.626799E+02   0.566197E-08   0.552122E-05   0.445283E-06
   917   0.162347E+04   0.272085E+02   0.000000E+00   0.626375E+02   0.565082E-08   0.547334E-05   0.450664E-06
   918   0.161161E+04   0.275172E+02   0.000000E+00   0.625629E+02   0.563970E-08   0.542548E-05   0.455968E-06
   919   0.159978E+04   0.278254E+02   0.000000E+00   0.624560E+02   0.562861E-08   0.537764E-05   0.461196E-06
   920   0.158799E+04   0.281330E+02   0.000000E+00   0.623169E+02   0.561755E-08   0.532983E-05   0.466347E-06
   921   0.157623E+04   0.284397E+02   0.000000E+00   0.621457E+02   0.560651E-08   0.528205E-05   0.471422E-06
   922   0.156452E+04   0.287456E+02   0.000000E+00   0.619429E+02   0.559551E-08   0.523431E-05   0.476421E-06
   923   0.155285E+04   0.290505E+02   0.000000E+00   0.617084E+02   0.558454E-08   0.518661E-05   0.481343E-06
   924   0.154123E+04   0.293543E+02   0.000000E+00   0.614428E+02   0.557360E-08   0.513896E-05   0.486188E-06
   925   0.152966E+04   0.296568E+02   0.000000E+00   0.611463E+02   0.556268E-08   0.509136E-05   0.490957E-06
   926   0.151814E+04   0.299580E+02   0.000000E+00   0.608192E+02   0.555179E-08   0.504382E-05   0.495649E-06
   927   0.150668E+04   0.302577E+02   0.000000E+00   0.604618E+02   0.554094E-08   0.499633E-05   0.500264E-06
   928   0.149528E+04   0.305559E+02   0.000000E+00   0.600745E+02   0.553011E-08   0.494892E-05   0.504803E-06
   929   0.148395E+04   0.308523E+02   0.000000E+00   0.596574E+02   0.551931E-08   0.490157E-05   0.509265E-06
   930   0.147269E+04   0.311469E+02   0.000000E+00   0.592107E+02   0.550854E-08   0.485430E-05   0.513650E-06
   931   0.146149E+04   0.314395E+02   0.000000E+00   0.587348E+02   0.549780E-08   0.480711E-05   0.517958E-06
   932   0.145038E+04   0.317300E+02   0.000000E+00   0.582297E+02   0.548708E-08   0.476000E-05   0.522189E-06
   933   0.143933E+04   0.320184E+02   0.000000E+00   0.576960E+02   0.547640E-08   0.471298E-05   0.526343E-06
   934   0.142836E+04   0.323044E+02   0.000000E+00   0.571336E+02   0.546574E-08   0.466605E-05   0.530420E-06
   935   0.141748E+04   0.325879E+02   0.000000E+00   0.565429E+02   0.545511E-08   0.461922E-05   0.534419E-06
   936   0.140667E+04   0.328688E+02   0.000000E+00   0.559241E+02   0.544451E-08   0.457249E-05   0.538342E-06
   937   0.139595E+04   0.331471E+02   0.000000E+00   0.552778E+02   0.543394E-08   0.452587E-05   0.542188E-06
   938   0.138532E+04   0.334226E+02   0.000000E+00   0.546040E+02   0.542339E-08   0.447935E-05   0.545956E-06
   939   0.137478E+04   0.336951E+02   0.000000E+00   0.539034E+02   0.541288E-08   0.443296E-05   0.549647E-06
   940   0.136433E+04   0.339645E+02   0.000000E+00   0.531761E+02   0.540239E-08   0.438668E-05   0.553261E-06
   941   0.135398E+04   0.342309E+02   0.000000E+00   0.524225E+02   0.539193E-08   0.434054E-05   0.556797E-06
   942   0.134372E+04   0.344940E+02   0.000000E+00   0.516429E+02   0.538149E-08   0.429451E-05   0.560256E-06
   943   0.133356E+04   0.347536E+02   0.000000E+00   0.508378E+02   0.537109E-08   0.424863E-05   0.563637E-06
   944   0.132351E+04   0.350099E+02   0.000000E+00   0.500077E+02   0.536071E-08   0.420288E-05   0.566941E-06
   945   0.131356E+04   0.352626E+02   0.000000E+00   0.491529E+02   0.535035E-08   0.415728E-05   0.570168E-06
   946   0.130371E+04   0.355117E+02   0.000000E+00   0.482739E+02   0.534003E-08   0.411182E-05   0.573316E-06
   947   0.129398E+04   0.357569E+02   0.000000E+00   0.473711E+02   0.532973E-08   0.406652E-05   0.576387E-06
   948   0.128435E+04   0.359984E+02   0.000000E+00   0.464451E+02   0.531946E-08   0.402137E-05   0.579381E-06
   949   0.127484E+04   0.362361E+02   0.000000E+00   0.454960E+02   0.530921E-08   0.397639E-05   0.582296E-06
   950   0.126544E+04   0.364696E+02   0.000000E+00   0.445247E+02   0.529899E-08   0.393157E-05   0.585134E-06
   951   0.125616E+04   0.366990E+02   0.000000E+00   0.435312E+02   0.528880E-08   0.388692E-05   0.587894E-06
   952   0.124700E+04   0.369243E+02   0.000000E+00   0.425162E+02   0.527864E-08   0.384245E-05   0.590577E-06
   953   0.123795E+04   0.371452E+02   0.000000E+00   0.414800E+02   0.526850E-08   0.379814E-05   0.593183E-06
   954   0.122902E+04   0.373617E+02   0.000000E+00   0.404232E+02   0.525839E-08   0.375402E-05   0.595712E-06
   955   0.122023E+04   0.375736E+02   0.000000E+00   0.393462E+02   0.524830E-08   0.371008E-05   0.598164E-06
   956   0.121155E+04   0.377809E+02   0.000000E+00   0.382494E+02   0.523824E-08   0.366631E-05   0.600541E-06
   957   0.120300E+04   0.379835E+02   0.000000E+00   0.371333E+02   0.522821E-08   0.362273E-05   0.602842E-06
   958   0.119458E+04   0.381815E+02   0.000000E+00   0.359986E+02   0.521820E-08   0.357933E-05   0.605068E-06
   959   0.118629E+04   0.383745E+02   0.000000E+00   0.348460E+02   0.520822E-08   0.353612E-05   0.607220E-06
   960   0.117813E+04   0.385628E+02   0.000000E+00   0.336760E+02   0.519826E-08   0.349310E-05   0.609297E-06
   961   0.117011E+04   0.387461E+02   0.000000E+00   0.324892E+02   0.518833E-08   0.345027E-05   0.611301E-06
   962   0.116222E+04   0.389244E+02   0.000000E+00   0.312862E+02   0.517843E-08   0.340764E-05   0.613230E-06
   963   0.115447E+04   0.390978E+02   0.000000E+00   0.300677E+02   0.516855E-08   0.336519E-05   0.615087E-06
   964   0.114686E+04   0.392660E+02   0.000000E+00   0.288341E+02   0.515870E-08   0.332295E-05   0.616871E-06
   965   0.113939E+04   0.394291E+02   0.000000E+00   0.275859E+02   0.514887E-08   0.328090E-05   0.618583E-06
   966   0.113205E+04   0.395869E+02   0.000000E+00   0.263237E+02   0.513907E-08   0.323905E-05   0.620222E-06
   967   0.112486E+04   0.397394E+02   0.000000E+00   0.250481E+02   0.512929E-08   0.319741E-05   0.621791E-06
   968   0.111781E+04   0.398865E+02   0.000000E+00   0.237595E+02   0.511954E-08   0.315597E-05   0.623288E-06
   969   0.111090E+04   0.400281E+02   0.000000E+00   0.224585E+02   0.510982E-08   0.311474E-05   0.624714E-06
   970   0.110414E+04   0.401642E+02   0.000000E+00   0.211456E+02   0.510011E-08   0.307371E-05   0.626070E-06
   971   0.109752E+04   0.402948E+02   0.000000E+00   0.198213E+02   0.509044E-08   0.303290E-05   0.627356E-06
   972   0.109105E+04   0.404197E+02   0.000000E+00   0.184864E+02   0.508079E-08   0.299230E-05   0.628572E-06
   973   0.108472E+04   0.405389E+02   0.000000E+00   0.171412E+02   0.507116E-08   0.295191E-05   0.629719E-06
   974   0.107854E+04   0.406525E+02   0.000000E+00   0.157865E+02   0.506156E-08   0.291174E-05   0.630798E-06
   975   0.107250E+04   0.407603E+02   0.000000E+00   0.144229E+02   0.505199E-08   0.287179E-05   0.631808E-06
   976   0.106661E+04   0.408624E+02   0.000000E+00   0.130508E+02   0.504243E-08   0.283206E-05   0.632749E-06
   977   0.106087E+04   0.409586E+02   0.000000E+00   0.116711E+02   0.503291E-08   0.279255E-05   0.633624E-06
   978   0.105528E+04   0.410490E+02   0.000000E+00   0.102840E+02   0.502341E-08   0.275326E-05   0.634431E-06
   979   0.104984E+04   0.411336E+02   0.000000E+00   0.889035E+01   0.501393E-08   0.271421E-05   0.635171E-06
   980   0.104455E+04   0.412122E+02   0.000000E+00   0.749055E+01   0.500447E-08   0.267538E-05   0.635845E-06
   981   0.103940E+04   0.412850E+02   0.000000E+00   0.608520E+01   0.499505E-08   0.263678E-05   0.636453E-06
   982   0.103441E+04   0.413518E+02   0.000000E+00   0.467485E+01   0.498564E-08   0.259841E-05   0.636995E-06
   983   0.102956E+04   0.414128E+02   0.000000E+00   0.326006E+01   0.497626E-08   0.256028E-05   0.637472E-06
   984   0.102486E+04   0.414678E+02   0.000000E+00   0.184138E+01   0.496690E-08   0.252239E-05   0.637884E-06
   985   0.102031E+04   0.415168E+02   0.000000E+00   0.419308E+00   0.495757E-08   0.248473E-05   0.638232E-06
   986   0.101591E+04   0.415599E+02   0.000000E+00  -0.100565E+01   0.494826E-08   0.244731E-05   0.638515E-06
   987   0.101166E+04   0.415969E+02   0.000000E+00  -0.243301E+01   0.493898E-08   0.241014E-05   0.638735E-06
   988   0.100756E+04   0.416278E+02   0.000000E+00  -0.386228E+01   0.492972E-08   0.237321E-05   0.638892E-06
   989   0.100361E+04   0.416526E+02   0.000000E+00  -0.529296E+01   0.492048E-08   0.233653E-05   0.638985E-06
   990   0.999803E+03   0.416713E+02   0.000000E+00  -0.672450E+01   0.491127E-08   0.230009E-05   0.639017E-06
   991   0.996145E+03   0.416838E+02   0.000000E+00  -0.815651E+01   0.490208E-08   0.226391E-05   0.638986E-06
   992   0.992641E+03   0.416902E+02   0.000000E+00  -0.958829E+01   0.489291E-08   0.222798E-05   0.638893E-06
   993   0.989278E+03   0.416905E+02   0.000000E+00  -0.110193E+02   0.488377E-08   0.219230E-05   0.638739E-06
   994   0.986069E+03   0.416846E+02   0.000000E+00  -0.124488E+02   0.487465E-08   0.215688E-05   0.638524E-06
   995   0.983001E+03   0.416727E+02   0.000000E+00  -0.138763E+02   0.486555E-08   0.212172E-05   0.638249E-06
   996   0.980080E+03   0.416546E+02   0.000000E+00  -0.153012E+02   0.485648E-08   0.208681E-05   0.637913E-06
   997   0.977308E+03   0.416305E+02   0.000000E+00  -0.167229E+02   0.484743E-08   0.205217E-05   0.637518E-06
   998   0.974683E+03   0.416002E+02   0.000000E+00  -0.181407E+02   0.483840E-08   0.201780E-05   0.637063E-06
   999   0.972199E+03   0.415640E+02   0.000000E+00  -0.195539E+02   0.482940E-08   0.198369E-05   0.636550E-06
  1000   0.969862E+03   0.415216E+02   0.000000E+00  -0.209619E+02   0.482042E-08   0.194984E-05   0.635978E-06
  1001   0.967659E+03   0.414732E+02   0.000000E+00  -0.223640E+02   0.481146E-08   0.191627E-05   0.635347E-06
  1002   0.965605E+03   0.414187E+02   0.000000E+00  -0.237595E+02   0.480252E-08   0.188297E-05   0.634659E-06
  1003   0.963684E+03   0.413581E+02   0.000000E+00  -0.251477E+02   0.479361E-08   0.184994E-05   0.633913E-06
  1004   0.961904E+03   0.412913E+02   0.000000E+00  -0.265279E+02   0.478472E-08   0.181718E-05   0.633109E-06
  1005   0.960251E+03   0.412185E+02   0.000000E+00  -0.278994E+02   0.477585E-08   0.178470E-05   0.632249E-06
  1006   0.958739E+03   0.411397E+02   0.000000E+00  -0.292618E+02   0.476701E-08   0.175248E-05   0.631331E-06
  1007   0.957355E+03   0.410550E+02   0.000000E+00  -0.306148E+02   0.475819E-08   0.172054E-05   0.630356E-06
  1008   0.956105E+03   0.409647E+02   0.000000E+00  -0.319582E+02   0.474939E-08   0.168887E-05   0.629325E-06
  1009   0.954989E+03   0.408688E+02   0.000000E+00  -0.332916E+02   0.474061E-08   0.165748E-05   0.628237E-06
  1010   0.953994E+03   0.407676E+02   0.000000E+00  -0.346146E+02   0.473185E-08   0.162636E-05   0.627094E-06
  1011   0.953134E+03   0.406610E+02   0.000000E+00  -0.359269E+02   0.472312E-08   0.159551E-05   0.625894E-06
  1012   0.952395E+03   0.405492E+02   0.000000E+00  -0.372283E+02   0.471441E-08   0.156494E-05   0.624639E-06
  1013   0.951776E+03   0.404323E+02   0.000000E+00  -0.385184E+02   0.470572E-08   0.153464E-05   0.623328E-06
  1014   0.951293E+03   0.403101E+02   0.000000E+00  -0.397966E+02   0.469705E-08   0.150462E-05   0.621962E-06
  1015   0.950924E+03   0.401826E+02   0.000000E+00  -0.410624E+02   0.468841E-08   0.147488E-05   0.620541E-06
  1016   0.950683E+03   0.400497E+02   0.000000E+00  -0.423156E+02   0.467979E-08   0.144541E-05   0.619066E-06
  1017   0.950571E+03   0.399113E+02   0.000000E+00  -0.435555E+02   0.467118E-08   0.141622E-05   0.617535E-06
  1018   0.950574E+03   0.397673E+02   0.000000E+00  -0.447818E+02   0.466261E-08   0.138731E-05   0.615951E-06
  1019   0.950698E+03   0.396179E+02   0.000000E+00  -0.459940E+02   0.465405E-08   0.135867E-05   0.614312E-06
  1020   0.950944E+03   0.394628E+02   0.000000E+00  -0.471913E+02   0.464551E-08   0.133031E-05   0.612620E-06
  1021   0.951305E+03   0.393026E+02   0.000000E+00  -0.483731E+02   0.463700E-08   0.130223E-05   0.610874E-06
  1022   0.951781E+03   0.391371E+02   0.000000E+00  -0.495388E+02   0.462851E-08   0.127444E-05   0.609074E-06
  1023   0.952357E+03   0.389667E+02   0.000000E+00  -0.506874E+02   0.462004E-08   0.124691E-05   0.607222E-06
  1024   0.953049E+03   0.387914E+02   0.000000E+00  -0.518185E+02   0.461159E-08   0.121967E-05   0.605316E-06
  1025   0.953834E+03   0.386114E+02   0.000000E+00  -0.529313E+02   0.460316E-08   0.119271E-05   0.603358E-06
  1026   0.954727E+03   0.384268E+02   0.000000E+00  -0.540251E+02   0.459475E-08   0.116604E-05   0.601347E-06
  1027   0.955714E+03   0.382378E+02   0.000000E+00  -0.551000E+02   0.458637E-08   0.113964E-05   0.599284E-06
  1028   0.956795E+03   0.380442E+02   0.000000E+00  -0.561559E+02   0.457800E-08   0.111352E-05   0.597169E-06
  1029   0.957984E+03   0.378463E+02   0.000000E+00  -0.571930E+02   0.456966E-08   0.108769E-05   0.595002E-06
  1030   0.959261E+03   0.376440E+02   0.000000E+00  -0.582114E+02   0.456134E-08   0.106213E-05   0.592783E-06
  1031   0.960639E+03   0.374375E+02   0.000000E+00  -0.592111E+02   0.455303E-08   0.103687E-05   0.590513E-06
  1032   0.962104E+03   0.372267E+02   0.000000E+00  -0.601921E+02   0.454475E-08   0.101188E-05   0.588192E-06
  1033   0.963671E+03   0.370117E+02   0.000000E+00  -0.611545E+02   0.453650E-08   0.987178E-06   0.585820E-06
  1034   0.965327E+03   0.367926E+02   0.000000E+00  -0.620978E+02   0.452826E-08   0.962760E-06   0.583398E-06
  1035   0.967077E+03   0.365695E+02   0.000000E+00  -0.630212E+02   0.452004E-08   0.938626E-06   0.580925E-06
  1036   0.968907E+03   0.363426E+02   0.000000E+00  -0.639242E+02   0.451184E-08   0.914778E-06   0.578402E-06
  1037   0.970811E+03   0.361120E+02   0.000000E+00  -0.648061E+02   0.450367E-08   0.891214E-06   0.575828E-06
  1038   0.972804E+03   0.358778E+02   0.000000E+00  -0.656663E+02   0.449551E-08   0.867937E-06   0.573205E-06
  1039   0.974870E+03   0.356402E+02   0.000000E+00  -0.665043E+02   0.448738E-08   0.844946E-06   0.570533E-06
  1040   0.977002E+03   0.353992E+02   0.000000E+00  -0.673193E+02   0.447926E-08   0.822242E-06   0.567811E-06
  1041   0.979208E+03   0.351550E+02   0.000000E+00  -0.681113E+02   0.447117E-08   0.799824E-06   0.565040E-06
  1042   0.981481E+03   0.349073E+02   0.000000E+00  -0.688803E+02   0.446309E-08   0.777694E-06   0.562220E-06
  1043   0.983814E+03   0.346564E+02   0.000000E+00  -0.696260E+02   0.445504E-08   0.755852E-06   0.559352E-06
  1044   0.986221E+03   0.344023E+02   0.000000E+00  -0.703489E+02   0.444701E-08   0.734299E-06   0.556435E-06
  1045   0.988688E+03   0.341449E+02   0.000000E+00  -0.710484E+02   0.443900E-08   0.713034E-06   0.553470E-06
  1046   0.991215E+03   0.338843E+02   0.000000E+00  -0.717251E+02   0.443100E-08   0.692058E-06   0.550457E-06
  1047   0.993803E+03   0.336205E+02   0.000000E+00  -0.723784E+02   0.442303E-08   0.671372E-06   0.547397E-06
  1048   0.996451E+03   0.333536E+02   0.000000E+00  -0.730082E+02   0.441508E-08   0.650976E-06   0.544289E-06
  1049   0.999152E+03   0.330840E+02   0.000000E+00  -0.736139E+02   0.440715E-08   0.630870E-06   0.541133E-06
  1050   0.100191E+04   0.328117E+02   0.000000E+00  -0.741968E+02   0.439923E-08   0.611055E-06   0.537931E-06
  1051   0.100471E+04   0.325370E+02   0.000000E+00  -0.747564E+02   0.439134E-08   0.591531E-06   0.534682E-06
  1052   0.100756E+04   0.322599E+02   0.000000E+00  -0.752917E+02   0.438347E-08   0.572298E-06   0.531386E-06
  1053   0.101045E+04   0.319809E+02   0.000000E+00  -0.758029E+02   0.437561E-08   0.553355E-06   0.528046E-06
  1054   0.101339E+04   0.317001E+02   0.000000E+00  -0.762898E+02   0.436778E-08   0.534701E-06   0.524660E-06
  1055   0.101636E+04   0.314174E+02   0.000000E+00  -0.767532E+02   0.435997E-08   0.516337E-06   0.521231E-06
  1056   0.101937E+04   0.311331E+02   0.000000E+00  -0.771923E+02   0.435217E-08   0.498260E-06   0.517758E-06
  1057   0.102242E+04   0.308472E+02   0.000000E+00  -0.776063E+02   0.434440E-08   0.480471E-06   0.514242E-06
  1058   0.102549E+04   0.305598E+02   0.000000E+00  -0.779967E+02   0.433664E-08   0.462969E-06   0.510685E-06
  1059   0.102859E+04   0.302710E+02   0.000000E+00  -0.783620E+02   0.432890E-08   0.445753E-06   0.507086E-06
  1060   0.103172E+04   0.299809E+02   0.000000E+00  -0.787022E+02   0.432119E-08   0.428824E-06   0.503446E-06
  1061   0.103488E+04   0.296896E+02   0.000000E+00  -0.790187E+02   0.431349E-08   0.412179E-06   0.499767E-06
  1062   0.103806E+04   0.293972E+02   0.000000E+00  -0.793092E+02   0.430581E-08   0.395818E-06   0.496048E-06
  1063   0.104126E+04   0.291037E+02   0.000000E+00  -0.795760E+02   0.429815E-08   0.379742E-06   0.492291E-06
  1064   0.104448E+04   0.288093E+02   0.000000E+00  -0.798176E+02   0.429051E-08   0.363949E-06   0.488495E-06
  1065   0.104771E+04   0.285142E+02   0.000000E+00  -0.800339E+02   0.428289E-08   0.348439E-06   0.484663E-06
  1066   0.105096E+04   0.282183E+02   0.000000E+00  -0.802263E+02   0.427529E-08   0.333210E-06   0.480794E-06
  1067   0.105421E+04   0.279218E+02   0.000000E+00  -0.803935E+02   0.426771E-08   0.318264E-06   0.476889E-06
  1068   0.105747E+04   0.276249E+02   0.000000E+00  -0.805360E+02   0.426015E-08   0.303598E-06   0.472949E-06
  1069   0.106074E+04   0.273276E+02   0.000000E+00  -0.806539E+02   0.425260E-08   0.289212E-06   0.468975E-06
  1070   0.106401E+04   0.270300E+02   0.000000E+00  -0.807472E+02   0.424507E-08   0.275106E-06   0.464967E-06
  1071   0.106729E+04   0.267323E+02   0.000000E+00  -0.808157E+02   0.423757E-08   0.261279E-06   0.460926E-06
  1072   0.107056E+04   0.264346E+02   0.000000E+00  -0.808603E+02   0.423008E-08   0.247730E-06   0.456852E-06
  1073   0.107383E+04   0.261370E+02   0.000000E+00  -0.808801E+02   0.422261E-08   0.234459E-06   0.452747E-06
  1074   0.107709E+04   0.258397E+02   0.000000E+00  -0.808759E+02   0.421516E-08   0.221465E-06   0.448610E-06
  1075   0.108034E+04   0.255428E+02   0.000000E+00  -0.808477E+02   0.420773E-08   0.208748E-06   0.444444E-06
  1076   0.108358E+04   0.252463E+02   0.000000E+00  -0.807946E+02   0.420031E-08   0.196306E-06   0.440247E-06
