#    L    TT             EE             BB             TE             PP             TP             EP          
   764   0.219737E+04   0.234062E+02   0.000000E+00  -0.128005E+03   0.765738E-08   0.106862E-04  -0.810967E-06
   765   0.220508E+04   0.231291E+02   0.000000E+00  -0.127502E+03   0.763974E-08   0.106826E-04  -0.803091E-06
   766   0.221271E+04   0.228522E+02   0.000000E+00  -0.126963E+03   0.762216E-08   0.106783E-04  -0.795155E-06
   767   0.222026E+04   0.225757E+02   0.000000E+00  -0.126389E+03   0.760464E-08   0.106734E-04  -0.787160E-06
   768   0.222774E+04   0.222997E+02   0.000000E+00  -0.125779E+03   0.758718E-08   0.106678E-04  -0.779108E-06
   769   0.223511E+04   0.220244E+02   0.000000E+00  -0.125135E+03   0.756978E-08   0.106616E-04  -0.771001E-06
   770   0.224241E+04   0.217498E+02   0.000000E+00  -0.124457E+03   0.755243E-08   0.106548E-04  -0.762840E-06
   771   0.224960E+04   0.214762E+02   0.000000E+00  -0.123745E+03   0.753514E-08   0.106473E-04  -0.754627E-06
   772   0.225668E+04   0.212037E+02   0.000000E+00  -0.122998E+03   0.751790E-08   0.106392E-04  -0.746363E-06
   773   0.226367E+04   0.209324E+02   0.000000E+00  -0.122219E+03   0.750072E-08   0.106305E-04  -0.738049E-06
   774   0.227054E+04   0.206625E+02   0.000000E+00  -0.121407E+03   0.748360E-08   0.106212E-04  -0.729687E-06
   775   0.227730E+04   0.203940E+02   0.000000E+00  -0.120562E+03   0.746653E-08   0.106113E-04  -0.721279E-06
   776   0.228395E+04   0.201271E+02   0.000000E+00  -0.119685E+03   0.744952E-08   0.106008E-04  -0.712826E-06
   777   0.229049E+04   0.198620E+02   0.000000E+00  -0.118777E+03   0.743256E-08   0.105897E-04  -0.704330E-06
   778   0.229691E+04   0.195986E+02   0.000000E+00  -0.117837E+03   0.741565E-08   0.105780E-04  -0.695791E-06
   779   0.230322E+04   0.193372E+02   0.000000E+00  -0.116866E+03   0.739881E-08   0.105657E-04  -0.687213E-06
   780   0.230941E+04   0.190779E+02   0.000000E+00  -0.115866E+03   0.738201E-08   0.105528E-04  -0.678595E-06
   781   0.231549E+04   0.188207E+02   0.000000E+00  -0.114836E+03   0.736527E-08   0.105394E-04  -0.669940E-06
   782   0.232144E+04   0.185657E+02   0.000000E+00  -0.113776E+03   0.734858E-08   0.105254E-04  -0.661248E-06
   783   0.232727E+04   0.183131E+02   0.000000E+00  -0.112686E+03   0.733195E-08   0.105109E-04  -0.652523E-06
   784   0.233296E+04   0.180630E+02   0.000000E+00  -0.111567E+03   0.731537E-08   0.104958E-04  -0.643764E-06
   785   0.233852E+04   0.178154E+02   0.000000E+00  -0.110419E+03   0.729884E-08   0.104802E-04  -0.634974E-06
   786   0.234393E+04   0.175705E+02   0.000000E+00  -0.109241E+03   0.728236E-08   0.104640E-04  -0.626154E-06
   787   0.234919E+04   0.173283E+02   0.000000E+00  -0.108035E+03   0.726594E-08   0.104473E-04  -0.617305E-06
   788   0.235431E+04   0.170891E+02   0.000000E+00  -0.106799E+03   0.724956E-08   0.104301E-04  -0.608429E-06
   789   0.235926E+04   0.168528E+02   0.000000E+00  -0.105536E+03   0.723324E-08   0.104123E-04  -0.599528E-06
   790   0.236407E+04   0.166196E+02   0.000000E+00  -0.104244E+03   0.721697E-08   0.103941E-04  -0.590603E-06
   791   0.236871E+04   0.163897E+02   0.000000E+00  -0.102927E+03   0.720076E-08   0.103753E-04  -0.581656E-06
   792   0.237319E+04   0.161633E+02   0.000000E+00  -0.101584E+03   0.718459E-08   0.103561E-04  -0.572687E-06
   793   0.237751E+04   0.159405E+02   0.000000E+00  -0.100217E+03   0.716847E-08   0.103363E-04  -0.563699E-06
   794   0.238166E+04   0.157213E+02   0.000000E+00  -0.988252E+02   0.715241E-08   0.103161E-04  -0.554693E-06
   795   0.238565E+04   0.155060E+02   0.000000E+00  -0.974112E+02   0.713639E-08   0.102954E-04  -0.545670E-06
   796   0.238947E+04   0.152945E+02   0.000000E+00  -0.959738E+02   0.712042E-08   0.102742E-04  -0.536632E-06
   797   0.239312E+04   0.150870E+02   0.000000E+00  -0.945146E+02   0.710451E-08   0.102526E-04  -0.527581E-06
   798   0.239661E+04   0.148835E+02   0.000000E+00  -0.930334E+02   0.708864E-08   0.102304E-04  -0.518518E-06
   799   0.239993E+04   0.146841E+02   0.000000E+00  -0.915311E+02   0.707282E-08   0.102079E-04  -0.509444E-06
   800   0.240308E+04   0.144888E+02   0.000000E+00  -0.900068E+02   0.705705E-08   0.101849E-04  -0.500361E-06
   801   0.240606E+04   0.142977E+02   0.000000E+00  -0.884628E+02   0.704133E-08   0.101614E-04  -0.491270E-06
   802   0.240888E+04   0.141106E+02   0.000000E+00  -0.868981E+02   0.702565E-08   0.101375E-04  -0.482173E-06
   803   0.241152E+04   0.139280E+02   0.000000E+00  -0.853136E+02   0.701003E-08   0.101132E-04  -0.473068E-06
   804   0.241399E+04   0.137498E+02   0.000000E+00  -0.837107E+02   0.699445E-08   0.100884E-04  -0.463958E-06
   805   0.241627E+04   0.135762E+02   0.000000E+00  -0.820885E+02   0.697892E-08   0.100632E-04  -0.454842E-06
   806   0.241836E+04   0.134073E+02   0.000000E+00  -0.804493E+02   0.696344E-08   0.100376E-04  -0.445720E-06
   807   0.242026E+04   0.132432E+02   0.000000E+00  -0.787915E+02   0.694800E-08   0.100115E-04  -0.436594E-06
   808   0.242196E+04   0.130841E+02   0.000000E+00  -0.771181E+02   0.693261E-08   0.998509E-05  -0.427464E-06
   809   0.242346E+04   0.129300E+02   0.000000E+00  -0.754282E+02   0.691727E-08   0.995822E-05  -0.418331E-06
   810   0.242476E+04   0.127810E+02   0.000000E+00  -0.737227E+02   0.690198E-08   0.993095E-05  -0.409193E-06
   811   0.242585E+04   0.126371E+02   0.000000E+00  -0.720030E+02   0.688673E-08   0.990328E-05  -0.400054E-06
   812   0.242676E+04   0.124984E+02   0.000000E+00  -0.702697E+02   0.687153E-08   0.987521E-05  -0.390912E-06
   813   0.242748E+04   0.123650E+02   0.000000E+00  -0.685239E+02   0.685637E-08   0.984674E-05  -0.381768E-06
   814   0.242801E+04   0.122368E+02   0.000000E+00  -0.667663E+02   0.684126E-08   0.981788E-05  -0.372622E-06
   815   0.242836E+04   0.121139E+02   0.000000E+00  -0.649979E+02   0.682619E-08   0.978863E-05  -0.363476E-06
   816   0.242853E+04   0.119964E+02   0.000000E+00  -0.632193E+02   0.681117E-08   0.975900E-05  -0.354330E-06
   817   0.242851E+04   0.118843E+02   0.000000E+00  -0.614312E+02   0.679620E-08   0.972899E-05  -0.345184E-06
   818   0.242830E+04   0.117777E+02   0.000000E+00  -0.596337E+02   0.678127E-08   0.969860E-05  -0.336038E-06
   819   0.242790E+04   0.116766E+02   0.000000E+00  -0.578272E+02   0.676639E-08   0.966784E-05  -0.326893E-06
   820   0.242730E+04   0.115813E+02   0.000000E+00  -0.560121E+02   0.675155E-08   0.963671E-05  -0.317750E-06
   821   0.242648E+04   0.114915E+02   0.000000E+00  -0.541887E+02   0.673675E-08   0.960522E-05  -0.308609E-06
   822   0.242545E+04   0.114076E+02   0.000000E+00  -0.523573E+02   0.672200E-08   0.957337E-05  -0.299471E-06
   823   0.242421E+04   0.113294E+02   0.000000E+00  -0.505184E+02   0.670729E-08   0.954116E-05  -0.290335E-06
   824   0.242276E+04   0.112572E+02   0.000000E+00  -0.486729E+02   0.669263E-08   0.950860E-05  -0.281203E-06
   825   0.242110E+04   0.111908E+02   0.000000E+00  -0.468220E+02   0.667801E-08   0.947569E-05  -0.272075E-06
   826   0.241924E+04   0.111303E+02   0.000000E+00  -0.449668E+02   0.666344E-08   0.944244E-05  -0.262951E-06
   827   0.241718E+04   0.110758E+02   0.000000E+00  -0.431086E+02   0.664890E-08   0.940884E-05  -0.253832E-06
   828   0.241492E+04   0.110271E+02   0.000000E+00  -0.412482E+02   0.663441E-08   0.937491E-05  -0.244719E-06
   829   0.241249E+04   0.109845E+02   0.000000E+00  -0.393869E+02   0.661997E-08   0.934065E-05  -0.235611E-06
   830   0.240987E+04   0.109478E+02   0.000000E+00  -0.375256E+02   0.660556E-08   0.930606E-05  -0.226510E-06
   831   0.240707E+04   0.109172E+02   0.000000E+00  -0.356649E+02   0.659120E-08   0.927115E-05  -0.217416E-06
   832   0.240408E+04   0.108925E+02   0.000000E+00  -0.338050E+02   0.657688E-08   0.923591E-05  -0.208329E-06
   833   0.240089E+04   0.108740E+02   0.000000E+00  -0.319461E+02   0.656261E-08   0.920036E-05  -0.199250E-06
   834   0.239751E+04   0.108615E+02   0.000000E+00  -0.300887E+02   0.654837E-08   0.916449E-05  -0.190179E-06
   835   0.239393E+04   0.108552E+02   0.000000E+00  -0.282331E+02   0.653418E-08   0.912831E-05  -0.181117E-06
   836   0.239014E+04   0.108551E+02   0.000000E+00  -0.263794E+02   0.652003E-08   0.909183E-05  -0.172064E-06
   837   0.238614E+04   0.108611E+02   0.000000E+00  -0.245283E+02   0.650592E-08   0.905505E-05  -0.163020E-06
   838   0.238194E+04   0.108733E+02   0.000000E+00  -0.226804E+02   0.649185E-08   0.901797E-05  -0.153987E-06
   839   0.237753E+04   0.108917E+02   0.000000E+00  -0.208368E+02   0.647782E-08   0.898060E-05  -0.144965E-06
   840   0.237294E+04   0.109162E+02   0.000000E+00  -0.189983E+02   0.646383E-08   0.894294E-05  -0.135954E-06
   841   0.236815E+04   0.109467E+02   0.000000E+00  -0.171661E+02   0.644989E-08   0.890500E-05  -0.126954E-06
   842   0.236318E+04   0.109832E+02   0.000000E+00  -0.153409E+02   0.643598E-08   0.886677E-05  -0.117967E-06
   843   0.235803E+04   0.110257E+02   0.000000E+00  -0.135238E+02   0.642211E-08   0.882827E-05  -0.108992E-06
   844   0.235272E+04   0.110742E+02   0.000000E+00  -0.117156E+02   0.640829E-08   0.878949E-05  -0.100030E-06
   845   0.234722E+04   0.111286E+02   0.000000E+00  -0.991691E+01   0.639450E-08   0.875044E-05  -0.910816E-07
   846   0.234155E+04   0.111889E+02   0.000000E+00  -0.812833E+01   0.638075E-08   0.871113E-05  -0.821473E-07
   847   0.233570E+04   0.112554E+02   0.000000E+00  -0.635029E+01   0.636705E-08   0.867155E-05  -0.732276E-07
   848   0.232967E+04   0.113278E+02   0.000000E+00  -0.458338E+01   0.635338E-08   0.863172E-05  -0.643228E-07
   849   0.232346E+04   0.114062E+02   0.000000E+00  -0.282808E+01   0.633975E-08   0.859163E-05  -0.554335E-07
   850   0.231705E+04   0.114908E+02   0.000000E+00  -0.108495E+01   0.632616E-08   0.855130E-05  -0.465601E-07
   851   0.231047E+04   0.115814E+02   0.000000E+00   0.645508E+00   0.631261E-08   0.851071E-05  -0.377032E-07
   852   0.230370E+04   0.116780E+02   0.000000E+00   0.236279E+01   0.629909E-08   0.846989E-05  -0.288640E-07
   853   0.229676E+04   0.117805E+02   0.000000E+00   0.406638E+01   0.628562E-08   0.842883E-05  -0.200436E-07
   854   0.228964E+04   0.118887E+02   0.000000E+00   0.575579E+01   0.627218E-08   0.838753E-05  -0.112432E-07
   855   0.228236E+04   0.120027E+02   0.000000E+00   0.743051E+01   0.625878E-08   0.834600E-05  -0.246390E-08
   856   0.227491E+04   0.121224E+02   0.000000E+00   0.909006E+01   0.624542E-08   0.830425E-05   0.629298E-08
   857   0.226731E+04   0.122475E+02   0.000000E+00   0.107339E+02   0.623209E-08   0.826227E-05   0.150263E-07
   858   0.225956E+04   0.123781E+02   0.000000E+00   0.123616E+02   0.621881E-08   0.822008E-05   0.237349E-07
   859   0.225166E+04   0.125141E+02   0.000000E+00   0.139721E+02   0.620556E-08   0.817767E-05   0.324175E-07
   860   0.224361E+04   0.126555E+02   0.000000E+00   0.155648E+02   0.619235E-08   0.813505E-05   0.410730E-07
   861   0.223541E+04   0.128024E+02   0.000000E+00   0.171387E+02   0.617918E-08   0.809222E-05   0.497002E-07
   862   0.222707E+04   0.129545E+02   0.000000E+00   0.186929E+02   0.616604E-08   0.804919E-05   0.582979E-07
   863   0.221859E+04   0.131122E+02   0.000000E+00   0.202267E+02   0.615294E-08   0.800596E-05   0.668649E-07
   864   0.220997E+04   0.132752E+02   0.000000E+00   0.217391E+02   0.613988E-08   0.796254E-05   0.754001E-07
   865   0.220120E+04   0.134436E+02   0.000000E+00   0.232294E+02   0.612685E-08   0.791892E-05   0.839021E-07
   866   0.219231E+04   0.136173E+02   0.000000E+00   0.246973E+02   0.611386E-08   0.787512E-05   0.923699E-07
   867   0.218326E+04   0.137961E+02   0.000000E+00   0.261427E+02   0.610091E-08   0.783113E-05   0.100802E-06
   868   0.217409E+04   0.139801E+02   0.000000E+00   0.275654E+02   0.608799E-08   0.778697E-05   0.109198E-06
   869   0.216478E+04   0.141691E+02   0.000000E+00   0.289652E+02   0.607511E-08   0.774262E-05   0.117556E-06
   870   0.215533E+04   0.143631E+02   0.000000E+00   0.303420E+02   0.606226E-08   0.769811E-05   0.125875E-06
   871   0.214575E+04   0.145619E+02   0.000000E+00   0.316956E+02   0.604945E-08   0.765343E-05   0.134153E-06
   872   0.213605E+04   0.147655E+02   0.000000E+00   0.330259E+02   0.603668E-08   0.760858E-05   0.142391E-06
   873   0.212622E+04   0.149737E+02   0.000000E+00   0.343322E+02   0.602394E-08   0.756358E-05   0.150585E-06
   874   0.211627E+04   0.151865E+02   0.000000E+00   0.356141E+02   0.601124E-08   0.751841E-05   0.158736E-06
   875   0.210621E+04   0.154037E+02   0.000000E+00   0.368710E+02   0.599857E-08   0.747310E-05   0.166842E-06
   876   0.209603E+04   0.156253E+02   0.000000E+00   0.381024E+02   0.598594E-08   0.742764E-05   0.174902E-06
   877   0.208575E+04   0.158511E+02   0.000000E+00   0.393076E+02   0.597334E-08   0.738203E-05   0.182914E-06
   878   0.207537E+04   0.160810E+02   0.000000E+00   0.404862E+02   0.596078E-08   0.733628E-05   0.190878E-06
   879   0.206490E+04   0.163150E+02   0.000000E+00   0.416376E+02   0.594825E-08   0.729040E-05   0.198792E-06
   880   0.205433E+04   0.165529E+02   0.000000E+00   0.427613E+02   0.593575E-08   0.724438E-05   0.206656E-06
   881   0.204367E+04   0.167947E+02   0.000000E+00   0.438568E+02   0.592330E-08   0.719823E-05   0.214467E-06
   882   0.203293E+04   0.170403E+02   0.000000E+00   0.449236E+02   0.591087E-08   0.715196E-05   0.222225E-06
   883   0.202210E+04   0.172895E+02   0.000000E+00   0.459612E+02   0.589848E-08   0.710557E-05   0.229928E-06
   884   0.201118E+04   0.175425E+02   0.000000E+00   0.469693E+02   0.588612E-08   0.705906E-05   0.237576E-06
   885   0.200017E+04   0.177991E+02   0.000000E+00   0.479472E+02   0.587380E-08   0.701244E-05   0.245167E-06
   886   0.198908E+04   0.180592E+02   0.000000E+00   0.488945E+02   0.586151E-08   0.696570E-05   0.252700E-06
   887   0.197791E+04   0.183226E+02   0.000000E+00   0.498112E+02   0.584925E-08   0.691886E-05   0.260173E-06
   888   0.196668E+04   0.185895E+02   0.000000E+00   0.506971E+02   0.583703E-08   0.687193E-05   0.267587E-06
   889   0.195535E+04   0.188594E+02   0.000000E+00   0.515524E+02   0.582484E-08   0.682489E-05   0.274938E-06
   890   0.194397E+04   0.191324E+02   0.000000E+00   0.523768E+02   0.581269E-08   0.677776E-05   0.282227E-06
   891   0.193252E+04   0.194084E+02   0.000000E+00   0.531704E+02   0.580057E-08   0.673054E-05   0.289452E-06
   892   0.192100E+04   0.196872E+02   0.000000E+00   0.539330E+02   0.578847E-08   0.668323E-05   0.296612E-06
   893   0.190943E+04   0.199688E+02   0.000000E+00   0.546648E+02   0.577642E-08   0.663584E-05   0.303705E-06
   894   0.189780E+04   0.202529E+02   0.000000E+00   0.553654E+02   0.576439E-08   0.658837E-05   0.310731E-06
   895   0.188611E+04   0.205395E+02   0.000000E+00   0.560348E+02   0.575240E-08   0.654083E-05   0.317688E-06
   896   0.187438E+04   0.208284E+02   0.000000E+00   0.566729E+02   0.574044E-08   0.649322E-05   0.324575E-06
   897   0.186261E+04   0.211195E+02   0.000000E+00   0.572796E+02   0.572851E-08   0.644554E-05   0.331391E-06
   898   0.185079E+04   0.214127E+02   0.000000E+00   0.578546E+02   0.571662E-08   0.639780E-05   0.338134E-06
   899   0.183894E+04   0.217077E+02   0.000000E+00   0.583979E+02   0.570475E-08   0.635000E-05   0.344805E-06
   900   0.182705E+04   0.220046E+02   0.000000E+00   0.589092E+02   0.569292E-08   0.630215E-05   0.351400E-06
   901   0.181513E+04   0.223030E+02   0.000000E+00   0.593886E+02   0.568112E-08   0.625424E-05   0.357920E-06
   902   0.180319E+04   0.226031E+02   0.000000E+00   0.598359E+02   0.566935E-08   0.620629E-05   0.364364E-06
   903   0.179122E+04   0.229045E+02   0.000000E+00   0.602509E+02   0.565762E-08   0.615829E-05   0.370732E-06
   904   0.177924E+04   0.232073E+02   0.000000E+00   0.606335E+02   0.564591E-08   0.611026E-05   0.377024E-06
   905   0.176725E+04   0.235112E+02   0.000000E+00   0.609835E+02   0.563424E-08   0.606220E-05   0.383240E-06
   906   0.175524E+04   0.238162E+02   0.000000E+00   0.613008E+02   0.562259E-08   0.601410E-05   0.389380E-06
   907   0.174323E+04   0.241222E+02   0.000000E+00   0.615852E+02   0.561098E-08   0.596598E-05   0.395445E-06
   908   0.173122E+04   0.244289E+02   0.000000E+00   0.618368E+02   0.559940E-08   0.591784E-05   0.401433E-06
   909   0.171921E+04   0.247364E+02   0.000000E+00   0.620556E+02   0.558785E-08   0.586969E-05   0.407346E-06
   910   0.170720E+04   0.250445E+02   0.000000E+00   0.622416E+02   0.557633E-08   0.582152E-05   0.413182E-06
   911   0.169520E+04   0.253531E+02   0.000000E+00   0.623948E+02   0.556484E-08   0.577334E-05   0.418942E-06
   912   0.168321E+04   0.256621E+02   0.000000E+00   0.625153E+02   0.555338E-08   0.572517E-05   0.424627E-06
   913   0.167124E+04   0.259713E+02   0.000000E+00   0.626031E+02   0.554195E-08   0.567699E-05   0.430235E-06
   914   0.165929E+04   0.262807E+02   0.000000E+00   0.626582E+02   0.553055E-08   0.562882E-05   0.435768E-06
   915   0.164735E+04   0.265901E+02   0.000000E+00   0.626807E+02   0.551919E-08   0.558066E-05   0.441224E-06
   916   0.163544E+04   0.268995E+02   0.000000E+00   0.626707E+02   0.550785E-08   0.553252E-05   0.446604E-06
   917   0.162356E+04   0.272085E+02   0.000000E+00   0.626282E+02   0.549654E-08   0.548439E-05   0.451908E-06
   918   0.161169E+04   0.275172E+02   0.000000E+00   0.625534E+02   0.548526E-08   0.543629E-05   0.457137E-06
   919   0.159987E+04   0.278254E+02   0.000000E+00   0.624464E+02   0.547401E-08   0.538821E-05   0.462289E-06
   920   0.158808E+04   0.281330E+02   0.000000E+00   0.623071E+02   0.546280E-08   0.534017E-05   0.467365E-06
   921   0.157632E+04   0.284398E+02   0.000000E+00   0.621359E+02   0.545161E-08   0.529216E-05   0.472364E-06
   922   0.156460E+04   0.287456E+02   0.000000E+00   0.619329E+02   0.544045E-08   0.524419E-05   0.477288E-06
   923   0.155294E+04   0.290506E+02   0.000000E+00   0.616983E+02   0.542932E-08   0.519627E-05   0.482136E-06
   924   0.154131E+04   0.293544E+02   0.000000E+00   0.614326E+02   0.541822E-08   0.514840E-05   0.486907E-06
   925   0.152974E+04   0.296569E+02   0.000000E+00   0.611359E+02   0.540715E-08   0.510058E-05   0.491603E-06
   926   0.151822E+04   0.299581E+02   0.000000E+00   0.608088E+02   0.539611E-08   0.505282E-05   0.496222E-06
   927   0.150676E+04   0.302578E+02   0.000000E+00   0.604513E+02   0.538509E-08   0.500512E-05   0.500765E-06
   928   0.149537E+04   0.305560E+02   0.000000E+00   0.600638E+02   0.537411E-08   0.495749E-05   0.505231E-06
   929   0.148404E+04   0.308524E+02   0.000000E+00   0.596466E+02   0.536315E-08   0.490993E-05   0.509622E-06
   930   0.147278E+04   0.311470E+02   0.000000E+00   0.591998E+02   0.535223E-08   0.486245E-05   0.513936E-06
   931   0.146158E+04   0.314397E+02   0.000000E+00   0.587238E+02   0.534133E-08   0.481505E-05   0.518174E-06
   932   0.145047E+04   0.317302E+02   0.000000E+00   0.582186E+02   0.533046E-08   0.476773E-05   0.522336E-06
   933   0.143942E+04   0.320187E+02   0.000000E+00   0.576848E+02   0.531962E-08   0.472050E-05   0.526422E-06
   934   0.142846E+04   0.323046E+02   0.000000E+00   0.571223E+02   0.530881E-08   0.467336E-05   0.530431E-06
   935   0.141757E+04   0.325882E+02   0.000000E+00   0.565315E+02   0.529802E-08   0.462632E-05   0.534364E-06
