#    L    TT             EE             BB             TE             PP             TP             EP          
   231   0.554655E+04   0.117947E+01   0.000000E+00   0.319010E+02   0.434033E-07   0.111429E-03   0.126618E-06
   232   0.553965E+04   0.122144E+01   0.000000E+00   0.335398E+02   0.431931E-07   0.110494E-03   0.139894E-06
   233   0.553216E+04   0.126526E+01   0.000000E+00   0.351817E+02   0.429844E-07   0.109566E-03   0.153107E-06
   234   0.552407E+04   0.131095E+01   0.000000E+00   0.368261E+02   0.427774E-07   0.108646E-03   0.166256E-06
   235   0.551541E+04   0.135854E+01   0.000000E+00   0.384723E+02   0.425720E-07   0.107734E-03   0.179341E-06
   236   0.550614E+04   0.140806E+01   0.000000E+00   0.401196E+02   0.423681E-07   0.106828E-03   0.192365E-06
   237   0.549630E+04   0.145951E+01   0.000000E+00   0.417672E+02   0.421659E-07   0.105930E-03   0.205327E-06
   238   0.548587E+04   0.151293E+01   0.000000E+00   0.434146E+02   0.419651E-07   0.105039E-03   0.218229E-06
   239   0.547487E+04   0.156832E+01   0.000000E+00   0.450609E+02   0.417660E-07   0.104155E-03   0.231070E-06
   240   0.546330E+04   0.162573E+01   0.000000E+00   0.467054E+02   0.415683E-07   0.103278E-03   0.243852E-06
   241   0.545115E+04   0.168516E+01   0.000000E+00   0.483475E+02   0.413721E-07   0.102408E-03   0.256575E-06
   242   0.543844E+04   0.174663E+01   0.000000E+00   0.499863E+02   0.411774E-07   0.101546E-03   0.269240E-06
   243   0.542517E+04   0.181016E+01   0.000000E+00   0.516212E+02   0.409841E-07   0.100690E-03   0.281848E-06
   244   0.541135E+04   0.187576E+01   0.000000E+00   0.532516E+02   0.407923E-07   0.998407E-04   0.294399E-06
   245   0.539697E+04   0.194345E+01   0.000000E+00   0.548766E+02   0.406019E-07   0.989985E-04   0.306894E-06
   246   0.538206E+04   0.201324E+01   0.000000E+00   0.564956E+02   0.404129E-07   0.981630E-04   0.319334E-06
   247   0.536660E+04   0.208515E+01   0.000000E+00   0.581080E+02   0.402252E-07   0.973341E-04   0.331719E-06
   248   0.535062E+04   0.215919E+01   0.000000E+00   0.597129E+02   0.400389E-07   0.965120E-04   0.344051E-06
   249   0.533411E+04   0.223537E+01   0.000000E+00   0.613097E+02   0.398540E-07   0.956963E-04   0.356329E-06
   250   0.531709E+04   0.231370E+01   0.000000E+00   0.628976E+02   0.396704E-07   0.948872E-04   0.368555E-06
   251   0.529954E+04   0.239418E+01   0.000000E+00   0.644759E+02   0.394881E-07   0.940846E-04   0.380729E-06
   252   0.528147E+04   0.247683E+01   0.000000E+00   0.660437E+02   0.393071E-07   0.932884E-04   0.392851E-06
   253   0.526289E+04   0.256164E+01   0.000000E+00   0.676005E+02   0.391274E-07   0.924985E-04   0.404920E-06
   254   0.524381E+04   0.264864E+01   0.000000E+00   0.691452E+02   0.389490E-07   0.917148E-04   0.416938E-06
   255   0.522421E+04   0.273781E+01   0.000000E+00   0.706772E+02   0.387718E-07   0.909375E-04   0.428902E-06
   256   0.520411E+04   0.282917E+01   0.000000E+00   0.721958E+02   0.385959E-07   0.901662E-04   0.440814E-06
   257   0.518351E+04   0.292273E+01   0.000000E+00   0.737004E+02   0.384212E-07   0.894011E-04   0.452672E-06
   258   0.516243E+04   0.301847E+01   0.000000E+00   0.751899E+02   0.382477E-07   0.886421E-04   0.464478E-06
   259   0.514088E+04   0.311641E+01   0.000000E+00   0.766649E+02   0.380755E-07   0.878890E-04   0.476229E-06
   260   0.511888E+04   0.321654E+01   0.000000E+00   0.781231E+02   0.379045E-07   0.871420E-04   0.487927E-06
   261   0.509642E+04   0.331887E+01   0.000000E+00   0.795653E+02   0.377347E-07   0.864007E-04   0.499571E-06
   262   0.507354E+04   0.342339E+01   0.000000E+00   0.809900E+02   0.375660E-07   0.856654E-04   0.511161E-06
   263   0.505023E+04   0.353011E+01   0.000000E+00   0.823973E+02   0.373986E-07   0.849357E-04   0.522696E-06
   264   0.502651E+04   0.363902E+01   0.000000E+00   0.837857E+02   0.372323E-07   0.842119E-04   0.534176E-06
   265   0.500237E+04   0.375009E+01   0.000000E+00   0.851560E+02   0.370672E-07   0.834936E-04   0.545602E-06
   266   0.497783E+04   0.386334E+01   0.000000E+00   0.865060E+02   0.369032E-07   0.827810E-04   0.556972E-06
   267   0.495289E+04   0.397873E+01   0.000000E+00   0.878349E+02   0.367404E-07   0.820739E-04   0.568287E-06
   268   0.492755E+04   0.409628E+01   0.000000E+00   0.891435E+02   0.365787E-07   0.813723E-04   0.579547E-06
   269   0.490182E+04   0.421596E+01   0.000000E+00   0.904297E+02   0.364181E-07   0.806761E-04   0.590751E-06
   270   0.487570E+04   0.433775E+01   0.000000E+00   0.916941E+02   0.362587E-07   0.799853E-04   0.601899E-06
   271   0.484922E+04   0.446166E+01   0.000000E+00   0.929346E+02   0.361003E-07   0.792998E-04   0.612990E-06
   272   0.482236E+04   0.458766E+01   0.000000E+00   0.941520E+02   0.359430E-07   0.786196E-04   0.624025E-06
   273   0.479516E+04   0.471572E+01   0.000000E+00   0.953447E+02   0.357868E-07   0.779446E-04   0.635004E-06
   274   0.476761E+04   0.484584E+01   0.000000E+00   0.965137E+02   0.356316E-07   0.772747E-04   0.645925E-06
   275   0.473972E+04   0.497799E+01   0.000000E+00   0.976565E+02   0.354775E-07   0.766099E-04   0.656790E-06
   276   0.471151E+04   0.511216E+01   0.000000E+00   0.987742E+02   0.353245E-07   0.759502E-04   0.667597E-06
   277   0.468299E+04   0.524832E+01   0.000000E+00   0.998650E+02   0.351725E-07   0.752954E-04   0.678346E-06
   278   0.465416E+04   0.538645E+01   0.000000E+00   0.100928E+03   0.350215E-07   0.746455E-04   0.689038E-06
   279   0.462504E+04   0.552651E+01   0.000000E+00   0.101965E+03   0.348715E-07   0.740005E-04   0.699671E-06
   280   0.459564E+04   0.566849E+01   0.000000E+00   0.102974E+03   0.347225E-07   0.733603E-04   0.710247E-06
   281   0.456596E+04   0.581235E+01   0.000000E+00   0.103954E+03   0.345746E-07   0.727249E-04   0.720764E-06
   282   0.453601E+04   0.595806E+01   0.000000E+00   0.104906E+03   0.344276E-07   0.720941E-04   0.731222E-06
   283   0.450581E+04   0.610560E+01   0.000000E+00   0.105828E+03   0.342816E-07   0.714680E-04   0.741621E-06
   284   0.447536E+04   0.625494E+01   0.000000E+00   0.106720E+03   0.341365E-07   0.708465E-04   0.751961E-06
   285   0.444468E+04   0.640603E+01   0.000000E+00   0.107581E+03   0.339924E-07   0.702295E-04   0.762242E-06
   286   0.441377E+04   0.655886E+01   0.000000E+00   0.108413E+03   0.338492E-07   0.696169E-04   0.772463E-06
   287   0.438264E+04   0.671336E+01   0.000000E+00   0.109213E+03   0.337070E-07   0.690088E-04   0.782624E-06
   288   0.435132E+04   0.686953E+01   0.000000E+00   0.109981E+03   0.335657E-07   0.684050E-04   0.792726E-06
   289   0.431979E+04   0.702730E+01   0.000000E+00   0.110718E+03   0.334253E-07   0.678055E-04   0.802767E-06
   290   0.428808E+04   0.718666E+01   0.000000E+00   0.111422E+03   0.332858E-07   0.672102E-04   0.812747E-06
   291   0.425620E+04   0.734757E+01   0.000000E+00   0.112094E+03   0.331472E-07   0.666191E-04   0.822667E-06
   292   0.422415E+04   0.750990E+01   0.000000E+00   0.112733E+03   0.330095E-07   0.660322E-04   0.832526E-06
   293   0.419195E+04   0.767372E+01   0.000000E+00   0.113338E+03   0.328726E-07   0.654493E-04   0.842323E-06
   294   0.415960E+04   0.783897E+01   0.000000E+00   0.113910E+03   0.327366E-07   0.648704E-04   0.852060E-06
   295   0.412711E+04   0.800550E+01   0.000000E+00   0.114447E+03   0.326015E-07   0.642955E-04   0.861734E-06
   296   0.409449E+04   0.817337E+01   0.000000E+00   0.114950E+03   0.324672E-07   0.637245E-04   0.871347E-06
   297   0.406174E+04   0.834245E+01   0.000000E+00   0.115417E+03   0.323337E-07   0.631573E-04   0.880898E-06
   298   0.402888E+04   0.851273E+01   0.000000E+00   0.115849E+03   0.322011E-07   0.625939E-04   0.890386E-06
   299   0.399593E+04   0.868413E+01   0.000000E+00   0.116246E+03   0.320692E-07   0.620343E-04   0.899812E-06
   300   0.396288E+04   0.885660E+01   0.000000E+00   0.116608E+03   0.319382E-07   0.614783E-04   0.909175E-06
   301   0.392976E+04   0.903019E+01   0.000000E+00   0.116933E+03   0.318079E-07   0.609259E-04   0.918474E-06
   302   0.389657E+04   0.920469E+01   0.000000E+00   0.117223E+03   0.316784E-07   0.603772E-04   0.927707E-06
   303   0.386333E+04   0.938017E+01   0.000000E+00   0.117476E+03   0.315497E-07   0.598320E-04   0.936867E-06
   304   0.383004E+04   0.955658E+01   0.000000E+00   0.117694E+03   0.314218E-07   0.592906E-04   0.945952E-06
   305   0.379673E+04   0.973382E+01   0.000000E+00   0.117876E+03   0.312946E-07   0.587527E-04   0.954957E-06
   306   0.376339E+04   0.991192E+01   0.000000E+00   0.118021E+03   0.311682E-07   0.582185E-04   0.963878E-06
   307   0.373004E+04   0.100907E+02   0.000000E+00   0.118129E+03   0.310426E-07   0.576879E-04   0.972709E-06
   308   0.369670E+04   0.102702E+02   0.000000E+00   0.118201E+03   0.309177E-07   0.571609E-04   0.981448E-06
   309   0.366336E+04   0.104503E+02   0.000000E+00   0.118236E+03   0.307935E-07   0.566377E-04   0.990090E-06
   310   0.363003E+04   0.106310E+02   0.000000E+00   0.118235E+03   0.306701E-07   0.561180E-04   0.998630E-06
   311   0.359674E+04   0.108122E+02   0.000000E+00   0.118195E+03   0.305474E-07   0.556020E-04   0.100706E-05
   312   0.356348E+04   0.109938E+02   0.000000E+00   0.118119E+03   0.304254E-07   0.550897E-04   0.101539E-05
   313   0.353027E+04   0.111758E+02   0.000000E+00   0.118005E+03   0.303042E-07   0.545810E-04   0.102360E-05
   314   0.349712E+04   0.113581E+02   0.000000E+00   0.117855E+03   0.301837E-07   0.540760E-04   0.103169E-05
   315   0.346403E+04   0.115406E+02   0.000000E+00   0.117666E+03   0.300638E-07   0.535747E-04   0.103966E-05
   316   0.343102E+04   0.117234E+02   0.000000E+00   0.117441E+03   0.299447E-07   0.530770E-04   0.104750E-05
   317   0.339809E+04   0.119063E+02   0.000000E+00   0.117178E+03   0.298263E-07   0.525830E-04   0.105521E-05
   318   0.336527E+04   0.120892E+02   0.000000E+00   0.116879E+03   0.297085E-07   0.520927E-04   0.106279E-05
   319   0.333255E+04   0.122721E+02   0.000000E+00   0.116542E+03   0.295915E-07   0.516061E-04   0.107022E-05
   320   0.329994E+04   0.124550E+02   0.000000E+00   0.116168E+03   0.294751E-07   0.511232E-04   0.107751E-05
   321   0.326746E+04   0.126378E+02   0.000000E+00   0.115757E+03   0.293594E-07   0.506439E-04   0.108465E-05
   322   0.323511E+04   0.128203E+02   0.000000E+00   0.115309E+03   0.292444E-07   0.501684E-04   0.109164E-05
   323   0.320291E+04   0.130026E+02   0.000000E+00   0.114825E+03   0.291300E-07   0.496966E-04   0.109848E-05
   324   0.317085E+04   0.131845E+02   0.000000E+00   0.114304E+03   0.290163E-07   0.492284E-04   0.110515E-05
   325   0.313896E+04   0.133660E+02   0.000000E+00   0.113747E+03   0.289033E-07   0.487640E-04   0.111165E-05
   326   0.310724E+04   0.135471E+02   0.000000E+00   0.113154E+03   0.287909E-07   0.483033E-04   0.111799E-05
   327   0.307569E+04   0.137277E+02   0.000000E+00   0.112524E+03   0.286791E-07   0.478463E-04   0.112415E-05
   328   0.304434E+04   0.139076E+02   0.000000E+00   0.111858E+03   0.285679E-07   0.473930E-04   0.113013E-05
   329   0.301317E+04   0.140868E+02   0.000000E+00   0.111157E+03   0.284574E-07   0.469435E-04   0.113593E-05
   330   0.298222E+04   0.142653E+02   0.000000E+00   0.110420E+03   0.283475E-07   0.464977E-04   0.114155E-05
   331   0.295148E+04   0.144429E+02   0.000000E+00   0.109649E+03   0.282383E-07   0.460556E-04   0.114697E-05
   332   0.292095E+04   0.146197E+02   0.000000E+00   0.108842E+03   0.281296E-07   0.456172E-04   0.115219E-05
   333   0.289065E+04   0.147956E+02   0.000000E+00   0.108001E+03   0.280216E-07   0.451826E-04   0.115722E-05
   334   0.286059E+04   0.149704E+02   0.000000E+00   0.107125E+03   0.279141E-07   0.447517E-04   0.116204E-05
   335   0.283078E+04   0.151440E+02   0.000000E+00   0.106216E+03   0.278072E-07   0.443246E-04   0.116666E-05
   336   0.280122E+04   0.153165E+02   0.000000E+00   0.105273E+03   0.277010E-07   0.439012E-04   0.117106E-05
   337   0.277192E+04   0.154879E+02   0.000000E+00   0.104297E+03   0.275953E-07   0.434816E-04   0.117525E-05
   338   0.274288E+04   0.156579E+02   0.000000E+00   0.103288E+03   0.274902E-07   0.430657E-04   0.117921E-05
   339   0.271412E+04   0.158265E+02   0.000000E+00   0.102248E+03   0.273856E-07   0.426537E-04   0.118295E-05
   340   0.268565E+04   0.159939E+02   0.000000E+00   0.101176E+03   0.272817E-07   0.422453E-04   0.118646E-05
   341   0.265747E+04   0.161596E+02   0.000000E+00   0.100073E+03   0.271783E-07   0.418408E-04   0.118973E-05
   342   0.262958E+04   0.163238E+02   0.000000E+00   0.989374E+02   0.270754E-07   0.414400E-04   0.119277E-05
   343   0.260199E+04   0.164863E+02   0.000000E+00   0.977720E+02   0.269731E-07   0.410430E-04   0.119557E-05
   344   0.257470E+04   0.166470E+02   0.000000E+00   0.965756E+02   0.268713E-07   0.406498E-04   0.119811E-05
   345   0.254772E+04   0.168060E+02   0.000000E+00   0.953491E+02   0.267701E-07   0.402603E-04   0.120041E-05
   346   0.252105E+04   0.169630E+02   0.000000E+00   0.940924E+02   0.266694E-07   0.398747E-04   0.120245E-05
   347   0.249470E+04   0.171181E+02   0.000000E+00   0.928062E+02   0.265692E-07   0.394929E-04   0.120423E-05
   348   0.246867E+04   0.172711E+02   0.000000E+00   0.914905E+02   0.264696E-07   0.391148E-04   0.120575E-05
   349   0.244297E+04   0.174220E+02   0.000000E+00   0.901475E+02   0.263705E-07   0.387406E-04   0.120700E-05
   350   0.241761E+04   0.175708E+02   0.000000E+00   0.887766E+02   0.262718E-07   0.383701E-04   0.120798E-05
   351   0.239260E+04   0.177175E+02   0.000000E+00   0.873791E+02   0.261737E-07   0.380035E-04   0.120868E-05
   352   0.236795E+04   0.178620E+02   0.000000E+00   0.859558E+02   0.260761E-07   0.376406E-04   0.120913E-05
   353   0.234365E+04   0.180042E+02   0.000000E+00   0.845066E+02   0.259790E-07   0.372813E-04   0.120932E-05
   354   0.231972E+04   0.181441E+02   0.000000E+00   0.830338E+02   0.258824E-07   0.369255E-04   0.120928E-05
   355   0.229616E+04   0.182815E+02   0.000000E+00   0.815366E+02   0.257862E-07   0.365732E-04   0.120903E-05
   356   0.227298E+04   0.184166E+02   0.000000E+00   0.800157E+02   0.256906E-07   0.362242E-04   0.120857E-05
   357   0.225018E+04   0.185491E+02   0.000000E+00   0.784718E+02   0.255954E-07   0.358784E-04   0.120792E-05
   358   0.222777E+04   0.186791E+02   0.000000E+00   0.769056E+02   0.255007E-07   0.355358E-04   0.120710E-05
   359   0.220574E+04   0.188063E+02   0.000000E+00   0.753171E+02   0.254065E-07   0.351963E-04   0.120612E-05
   360   0.218410E+04   0.189308E+02   0.000000E+00   0.737078E+02   0.253128E-07   0.348597E-04   0.120499E-05
   361   0.216285E+04   0.190525E+02   0.000000E+00   0.720766E+02   0.252196E-07   0.345260E-04   0.120374E-05
   362   0.214200E+04   0.191714E+02   0.000000E+00   0.704252E+02   0.251268E-07   0.341950E-04   0.120236E-05
   363   0.212156E+04   0.192873E+02   0.000000E+00   0.687544E+02   0.250345E-07   0.338668E-04   0.120089E-05
   364   0.210151E+04   0.194002E+02   0.000000E+00   0.670647E+02   0.249426E-07   0.335411E-04   0.119933E-05
   365   0.208188E+04   0.195102E+02   0.000000E+00   0.653568E+02   0.248513E-07   0.332179E-04   0.119770E-05
   366   0.206265E+04   0.196170E+02   0.000000E+00   0.636317E+02   0.247603E-07   0.328971E-04   0.119601E-05
   367   0.204385E+04   0.197208E+02   0.000000E+00   0.618900E+02   0.246699E-07   0.325787E-04   0.119428E-05
   368   0.202546E+04   0.198213E+02   0.000000E+00   0.601324E+02   0.245798E-07   0.322624E-04   0.119252E-05
   369   0.200748E+04   0.199188E+02   0.000000E+00   0.583597E+02   0.244903E-07   0.319483E-04   0.119075E-05
   370   0.198994E+04   0.200128E+02   0.000000E+00   0.565726E+02   0.244011E-07   0.316361E-04   0.118898E-05
   371   0.197282E+04   0.201037E+02   0.000000E+00   0.547719E+02   0.243125E-07   0.313259E-04   0.118723E-05
   372   0.195613E+04   0.201912E+02   0.000000E+00   0.529583E+02   0.242242E-07   0.310176E-04   0.118550E-05
   373   0.193986E+04   0.202753E+02   0.000000E+00   0.511325E+02   0.241364E-07   0.307109E-04   0.118382E-05
   374   0.192402E+04   0.203561E+02   0.000000E+00   0.492954E+02   0.240490E-07   0.304059E-04   0.118221E-05
   375   0.190861E+04   0.204334E+02   0.000000E+00   0.474474E+02   0.239621E-07   0.301025E-04   0.118066E-05
   376   0.189363E+04   0.205072E+02   0.000000E+00   0.455896E+02   0.238756E-07   0.298005E-04   0.117921E-05
   377   0.187908E+04   0.205775E+02   0.000000E+00   0.437224E+02   0.237895E-07   0.294999E-04   0.117786E-05
   378   0.186497E+04   0.206441E+02   0.000000E+00   0.418466E+02   0.237038E-07   0.292006E-04   0.117663E-05
   379   0.185129E+04   0.207071E+02   0.000000E+00   0.399631E+02   0.236186E-07   0.289024E-04   0.117553E-05
   380   0.183805E+04   0.207664E+02   0.000000E+00   0.380725E+02   0.235338E-07   0.286053E-04   0.117457E-05
   381   0.182524E+04   0.208221E+02   0.000000E+00   0.361754E+02   0.234494E-07   0.283092E-04   0.117379E-05
   382   0.181287E+04   0.208739E+02   0.000000E+00   0.342727E+02   0.233653E-07   0.280140E-04   0.117317E-05
   383   0.180094E+04   0.209220E+02   0.000000E+00   0.323652E+02   0.232817E-07   0.277196E-04   0.117275E-05
   384   0.178944E+04   0.209662E+02   0.000000E+00   0.304536E+02   0.231985E-07   0.274259E-04   0.117254E-05
   385   0.177837E+04   0.210067E+02   0.000000E+00   0.285388E+02   0.231158E-07   0.271328E-04   0.117255E-05
   386   0.176775E+04   0.210434E+02   0.000000E+00   0.266216E+02   0.230334E-07   0.268403E-04   0.117279E-05
   387   0.175756E+04   0.210763E+02   0.000000E+00   0.247027E+02   0.229514E-07   0.265481E-04   0.117328E-05
   388   0.174779E+04   0.211055E+02   0.000000E+00   0.227832E+02   0.228697E-07   0.262563E-04   0.117404E-05
   389   0.173846E+04   0.211309E+02   0.000000E+00   0.208636E+02   0.227885E-07   0.259647E-04   0.117507E-05
   390   0.172956E+04   0.211525E+02   0.000000E+00   0.189448E+02   0.227077E-07   0.256733E-04   0.117640E-05
   391   0.172109E+04   0.211702E+02   0.000000E+00   0.170277E+02   0.226272E-07   0.253819E-04   0.117804E-05
   392   0.171304E+04   0.211841E+02   0.000000E+00   0.151129E+02   0.225471E-07   0.250904E-04   0.118000E-05
   393   0.170542E+04   0.211941E+02   0.000000E+00   0.132012E+02   0.224674E-07   0.247988E-04   0.118230E-05
   394   0.169821E+04   0.212003E+02   0.000000E+00   0.112934E+02   0.223881E-07   0.245070E-04   0.118495E-05
   395   0.169143E+04   0.212025E+02   0.000000E+00   0.939018E+01   0.223092E-07   0.242148E-04   0.118797E-05
   396   0.168505E+04   0.212010E+02   0.000000E+00   0.749239E+01   0.222306E-07   0.239223E-04   0.119137E-05
   397   0.167909E+04   0.211954E+02   0.000000E+00   0.560075E+01   0.221524E-07   0.236292E-04   0.119517E-05
   398   0.167355E+04   0.211860E+02   0.000000E+00   0.371600E+01   0.220745E-07   0.233355E-04   0.119938E-05
   399   0.166842E+04   0.211727E+02   0.000000E+00   0.183888E+01   0.219970E-07   0.230411E-04   0.120401E-05
   400   0.166369E+04   0.211555E+02   0.000000E+00  -0.298529E-01   0.219198E-07   0.227458E-04   0.120908E-05
   401   0.165938E+04   0.211344E+02   0.000000E+00  -0.188947E+01   0.218430E-07   0.224498E-04   0.121460E-05
   402   0.165546E+04   0.211094E+02   0.000000E+00  -0.373921E+01   0.217666E-07   0.221529E-04   0.122055E-05
   403   0.165195E+04   0.210807E+02   0.000000E+00  -0.557833E+01   0.216905E-07   0.218554E-04   0.122691E-05
